  Event Name,       Type,     Event ID,    Version,    Channel,      Level,     Opcode,       Task,            Keyword,        PID,        TID,     Processor Number,  Instance ID,   Parent Instance ID,                              Activity ID,                      Related Activity ID,           Clock-Time, Kernel(ms),   User(ms), User Data
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395720208481,    8612625,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395720427987,    8612640,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395720429213,    8612640,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395721246276,    8612715,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395721247764,    8612715,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395721248710,    8612715,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395721265421,    8612730,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395752894827,    8615670,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395754894781,    8615850,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395755915697,    8615940,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395757958707,    8616135,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395765173736,    8616795,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395772325385,    8617425,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395774364083,    8617620,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395775404370,    8617725,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395782556742,    8618415,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395784595918,    8618610,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395791893609,    8619315,          0, "Aggiunto pacchetto"
EbpfGenericMessage,          0,            0,          0,         11,          4,          0,          0, 0x0000000000000200, 0x00000000, 0x00000000,                    0,             ,                     ,   {00000000-0000-0000-0000-000000000000},                                         ,   133337395791894276,    8619315,          0, "Aggiunto pacchetto"
